"speaker_listener","Length","Ppron","Inhib","Space","Filler","Ipron","Time","Percept","Verbs","Quant","Discrep","Relativ","You","Article","Cause","Prep","Relig","Bio","We","Assent","Incl","Leisure","AuxVb","Hear","They","Posemo","Affect","Excl","Home","Friends","SheHe","Numbers","Body","I","Work","Tentat","Ingest","Motion","Anger","Achiev","Swear","Death","Social","CogMech","Nonflu","Family","Pronoun","Funct","Feel","Certain","Insight","Humans","Sad","Past","See","Future","Adverbs","Present","Money","Negate","Health","Conj","Anx","Negemo","Sexual"
"SUFFOLK_YORK",125,5.0,0.0,8.0,0.0,4.0,3.0,0.0,2.0,6.0,1.0,0.0,14.0,3.0,0.0,5.0,14.0,2.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,8.0,0.0,9.0,0.0,43.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
"SUFFOLK_QUEEN",125,5.0,0.0,8.0,0.0,4.0,3.0,0.0,2.0,6.0,1.0,0.0,14.0,3.0,0.0,5.0,14.0,2.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,8.0,0.0,9.0,0.0,43.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
"SUFFOLK_BUCKINGHAM",125,5.0,0.0,8.0,0.0,4.0,3.0,0.0,2.0,6.0,1.0,0.0,14.0,3.0,0.0,5.0,14.0,2.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,8.0,0.0,9.0,0.0,43.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
"SUFFOLK_CARDINAL",125,5.0,0.0,8.0,0.0,4.0,3.0,0.0,2.0,6.0,1.0,0.0,14.0,3.0,0.0,5.0,14.0,2.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,8.0,0.0,9.0,0.0,43.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
"SUFFOLK_SALISBURY",125,5.0,0.0,8.0,0.0,4.0,3.0,0.0,2.0,6.0,1.0,0.0,14.0,3.0,0.0,5.0,14.0,2.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,8.0,0.0,9.0,0.0,43.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
"SUFFOLK_WARWICK",125,5.0,0.0,8.0,0.0,4.0,3.0,0.0,2.0,6.0,1.0,0.0,14.0,3.0,0.0,5.0,14.0,2.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,8.0,0.0,9.0,0.0,43.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
"SUFFOLK_SOMERSET",125,5.0,0.0,8.0,0.0,4.0,3.0,0.0,2.0,6.0,1.0,0.0,14.0,3.0,0.0,5.0,14.0,2.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,8.0,0.0,9.0,0.0,43.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
"SUFFOLK_GLOUCESTER",125,5.0,0.0,8.0,0.0,4.0,3.0,0.0,2.0,6.0,1.0,0.0,14.0,3.0,0.0,5.0,14.0,2.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,8.0,0.0,9.0,0.0,43.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
"SUFFOLK_KING HENRY",125,5.0,0.0,8.0,0.0,4.0,3.0,0.0,2.0,6.0,1.0,0.0,14.0,3.0,0.0,5.0,14.0,2.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,8.0,0.0,9.0,0.0,43.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
"KING HENRY_YORK",58,6.0,0.0,2.0,0.0,3.0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,6.0,1.0,1.0,6.0,2.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
